"","gene_id","gene_type","gene_short_name"
"33611","ENSMUSG00000065537.4","miRNA","Mir132"
"33612","ENSMUSG00000038268.5","protein_coding","Ovca2"
"33613","ENSMUSG00000078789.10","protein_coding","Dph1"
"33614","ENSMUSG00000045287.7","protein_coding","Rtn4rl1"
"33615","ENSMUSG00000000751.14","protein_coding","Rpa1"
"33616","ENSMUSG00002076300.1","miRNA","ENSMUSG00002076300"
"33617","ENSMUSG00000018809.3","protein_coding","Smyd4"
"33618","ENSMUSG00000000753.16","protein_coding","Serpinf1"
"33619","ENSMUSG00000085359.2","lncRNA","Gm12336"
"33620","ENSMUSG00000084224.2","processed_pseudogene","Gm12337"
"33621","ENSMUSG00000038224.13","protein_coding","Serpinf2"
"33622","ENSMUSG00000045374.19","protein_coding","Wdr81"
"33623","ENSMUSG00000085148.2","lncRNA","Mir22hg"
"33624","ENSMUSG00000038217.14","protein_coding","Tlcd2"
"33625","ENSMUSG00000065529.3","miRNA","Mir22"
"33626","ENSMUSG00000020850.15","protein_coding","Prpf8"
"33627","ENSMUSG00000038195.7","protein_coding","Rilp"
"33628","ENSMUSG00000038188.18","protein_coding","Scarf1"
"33629","ENSMUSG00000109715.2","lncRNA","Gm45606"
"33630","ENSMUSG00000038178.17","protein_coding","Slc43a2"
"33631","ENSMUSG00000093100.3","miRNA","Mir3971"
"33632","ENSMUSG00000017781.18","protein_coding","Pitpna"
"33633","ENSMUSG00000085088.2","lncRNA","4931413K12Rik"
"33634","ENSMUSG00000081485.6","processed_pseudogene","Gm12338"
"33635","ENSMUSG00000006127.10","protein_coding","Inpp5k"
"33636","ENSMUSG00000017774.20","protein_coding","Myo1c"
"33637","ENSMUSG00000017776.16","protein_coding","Crk"
"33638","ENSMUSG00000020849.14","protein_coding","Ywhae"
"33639","ENSMUSG00000020848.8","protein_coding","Doc2b"
"33640","ENSMUSG00000087059.8","lncRNA","Gm12339"
"33641","ENSMUSG00000020847.16","protein_coding","Rph3al"
"33642","ENSMUSG00000087322.2","lncRNA","Gm16075"
"33643","ENSMUSG00000053783.6","protein_coding","1700016K19Rik"
"33644","ENSMUSG00000020846.7","protein_coding","Rflnb"
"33645","ENSMUSG00000017288.16","protein_coding","Vps53"
"33646","ENSMUSG00000017286.16","protein_coding","Glod4"
"33647","ENSMUSG00000080701.2","unprocessed_pseudogene","Gm12340"
"33648","ENSMUSG00000069808.14","protein_coding","Tlcd3a"
"33649","ENSMUSG00000049396.7","protein_coding","Gemin4"
"33650","ENSMUSG00000038057.5","protein_coding","Dbil5"
"33651","ENSMUSG00000038046.5","protein_coding","Mrm3"
"33652","ENSMUSG00000020844.7","protein_coding","Nxn"
"33653","ENSMUSG00000020843.16","protein_coding","Timm22"
"33654","ENSMUSG00000017631.20","protein_coding","Abr"
"33655","ENSMUSG00000080763.3","processed_pseudogene","Gm12341"
"33656","ENSMUSG00000024205.8","processed_pseudogene","Rpl36-ps2"
"33657","ENSMUSG00000044243.4","protein_coding","Bhlha9"
"33658","ENSMUSG00000046275.3","protein_coding","Trarg1"
"33659","ENSMUSG00000010392.9","protein_coding","Gosr1"
"33660","ENSMUSG00000020841.6","protein_coding","Cpd"
"33661","ENSMUSG00000020839.17","protein_coding","Tmigd1"
"33662","ENSMUSG00000020840.11","protein_coding","Blmh"
"33663","ENSMUSG00002075624.1","snRNA","U1"
"33664","ENSMUSG00000020838.13","protein_coding","Slc6a4"
"33665","ENSMUSG00000087398.2","lncRNA","Gm12343"
"33666","ENSMUSG00000037958.14","protein_coding","Nsrp1"
"33667","ENSMUSG00000077639.3","snoRNA","Gm22772"
"33668","ENSMUSG00000065518.4","miRNA","Mir423"
"33669","ENSMUSG00000050944.15","protein_coding","Efcab5"
"33670","ENSMUSG00000082550.2","processed_pseudogene","Gm12344"
"33671","ENSMUSG00000102038.2","processed_pseudogene","Gm12345"
"33672","ENSMUSG00000109010.2","lncRNA","Gm45027"
"33673","ENSMUSG00000037926.16","protein_coding","Ssh2"
"33674","ENSMUSG00000077649.3","snoRNA","Gm24989"
"33675","ENSMUSG00000083899.3","transcribed_processed_pseudogene","Gm12346"
"33676","ENSMUSG00000020836.16","protein_coding","Coro6"
"33677","ENSMUSG00000037907.17","protein_coding","Ankrd13b"
"33678","ENSMUSG00000011877.14","protein_coding","Git1"
"33679","ENSMUSG00000044328.14","protein_coding","Trp53i13"
"33680","ENSMUSG00000000686.12","protein_coding","Abhd15"
"33681","ENSMUSG00000072673.3","lncRNA","Gm10392"
"33682","ENSMUSG00000017291.14","protein_coding","Taok1"
"33683","ENSMUSG00000081451.2","processed_pseudogene","Gm12734"
"33684","ENSMUSG00000082646.2","processed_pseudogene","Gm12732"
"33685","ENSMUSG00000081543.2","processed_pseudogene","Gm12733"
"33686","ENSMUSG00000118748.1","snoRNA","ENSMUSG00000118748"
"33687","ENSMUSG00000037857.17","protein_coding","Nufip2"
"33688","ENSMUSG00000000724.11","protein_coding","Cryba1"
"33689","ENSMUSG00000081924.2","processed_pseudogene","Gm11191"
"33690","ENSMUSG00000000631.21","protein_coding","Myo18a"
"33691","ENSMUSG00000069804.3","protein_coding","Gm10277"
"33692","ENSMUSG00000017453.5","protein_coding","Pipox"
"33693","ENSMUSG00000055045.6","lncRNA","Gm11190"
"33694","ENSMUSG00000000632.14","protein_coding","Sez6"
"33695","ENSMUSG00000037791.16","protein_coding","Phf12"
"33696","ENSMUSG00000087050.2","lncRNA","Dhrs13os"
"33697","ENSMUSG00000020834.18","protein_coding","Dhrs13"
"33698","ENSMUSG00000061981.15","protein_coding","Flot2"
"33699","ENSMUSG00000065401.3","miRNA","Mir144"
"33700","ENSMUSG00000118991.1","miRNA","mmu-mir-451a"
"33701","ENSMUSG00000118889.1","miRNA","mmu-mir-451a"
"33702","ENSMUSG00000020832.15","protein_coding","Eral1"
"33703","ENSMUSG00000037750.17","protein_coding","Fam222b"
"33704","ENSMUSG00000060727.5","processed_pseudogene","Gm12571"
"33705","ENSMUSG00000017386.11","protein_coding","Traf4"
"33706","ENSMUSG00000017405.15","protein_coding","Nek8"
"33707","ENSMUSG00000019437.18","protein_coding","Tlcd1"
"33708","ENSMUSG00000099101.3","miRNA","Mir7653"
"33709","ENSMUSG00000058546.9","protein_coding","Rpl23a"
"33710","ENSMUSG00000064540.3","snoRNA","Snord42a"
"33711","ENSMUSG00000077625.3","snoRNA","Snord4a"
"33712","ENSMUSG00000065676.3","snoRNA","Snord42b"
"33713","ENSMUSG00000002059.19","protein_coding","Rab34"
"33714","ENSMUSG00000044122.16","protein_coding","Proca1"
"33715","ENSMUSG00000002052.7","protein_coding","Supt6"
"33716","ENSMUSG00000002064.11","protein_coding","Sdf2"
"33717","ENSMUSG00000010277.8","protein_coding","2610507B11Rik"
"33718","ENSMUSG00000086586.2","lncRNA","Gm11192"
"33719","ENSMUSG00000037593.13","protein_coding","Rskr"
"33720","ENSMUSG00000087295.2","lncRNA","Gm3948"
"33721","ENSMUSG00000002055.10","protein_coding","Spag5"
"33722","ENSMUSG00000017390.16","protein_coding","Aldoc"
"33723","ENSMUSG00000041958.11","protein_coding","Pigs"
"33724","ENSMUSG00000002058.14","protein_coding","Unc119"
"33725","ENSMUSG00000002057.5","protein_coding","Foxn1"
"33726","ENSMUSG00000085747.2","lncRNA","Slc13a2os"
"33727","ENSMUSG00000001095.6","protein_coding","Slc13a2"
"33728","ENSMUSG00000086380.2","lncRNA","Gm11195"
"33729","ENSMUSG00000020829.10","protein_coding","Slc46a1"
"33730","ENSMUSG00000050132.14","protein_coding","Sarm1"
"33731","ENSMUSG00000017344.5","protein_coding","Vtn"
"33732","ENSMUSG00000001103.8","protein_coding","Sebox"
"33733","ENSMUSG00000051232.14","protein_coding","Tmem199"
"33734","ENSMUSG00000001100.11","protein_coding","Poldip2"
"33735","ENSMUSG00000017615.13","protein_coding","Tnfaip1"
"33736","ENSMUSG00000001105.16","protein_coding","Ift20"
"33737","ENSMUSG00000037278.10","protein_coding","Tmem97"
"33738","ENSMUSG00000083176.2","processed_pseudogene","D11Bhm181e"
"33739","ENSMUSG00000089184.3","snoRNA","Gm22947"
"33740","ENSMUSG00000017376.16","protein_coding","Nlk"
"33741","ENSMUSG00000080180.4","processed_pseudogene","Gm17235"
"33742","ENSMUSG00000082110.2","processed_pseudogene","Gm11196"
"33743","ENSMUSG00000085115.2","processed_pseudogene","Gm11197"
"33744","ENSMUSG00000049489.6","protein_coding","Ccnq"
"33745","ENSMUSG00002075383.1","miRNA","ENSMUSG00002075383"
"33746","ENSMUSG00000088748.3","snRNA","Gm23219"
"33747","ENSMUSG00000072640.12","protein_coding","Lyrm9"
"33748","ENSMUSG00000020826.10","protein_coding","Nos2"
"33749","ENSMUSG00000001123.16","protein_coding","Lgals9"
"33750","ENSMUSG00000018334.19","protein_coding","Ksr1"
"33751","ENSMUSG00000085941.2","lncRNA","Gm11201"
"33752","ENSMUSG00000081000.2","processed_pseudogene","Gm11200"
"33753","ENSMUSG00000017677.12","protein_coding","Wsb1"
"33754","ENSMUSG00000108822.2","lncRNA","Gm44787"
"33755","ENSMUSG00000055072.3","TEC","Gm9964"
"33756","ENSMUSG00000020716.17","protein_coding","Nf1"
"33757","ENSMUSG00000082304.2","processed_pseudogene","Gm11198"
"33758","ENSMUSG00000082529.2","processed_pseudogene","Gm11199"
"33759","ENSMUSG00000091523.2","lncRNA","AU040972"
"33760","ENSMUSG00000049612.11","protein_coding","Omg"
"33761","ENSMUSG00000070354.14","protein_coding","Evi2"
"33762","ENSMUSG00000093938.3","protein_coding","Evi2b"
"33763","ENSMUSG00000078771.11","protein_coding","Evi2a"
"33764","ENSMUSG00000017639.14","protein_coding","Rab11fip4"
"33765","ENSMUSG00000064486.4","snRNA","Gm23293"
"33766","ENSMUSG00000087434.2","lncRNA","Rab11fip4os1"
"33767","ENSMUSG00000088879.3","snRNA","Gm25867"
"33768","ENSMUSG00000077574.3","snRNA","Gm24887"
"33769","ENSMUSG00000086569.2","lncRNA","Rab11fip4os2"
"33770","ENSMUSG00000084969.2","lncRNA","Gm11205"
"33771","ENSMUSG00000065395.3","miRNA","Mir193a"
"33772","ENSMUSG00000065489.3","miRNA","Mir365-2"
"33773","ENSMUSG00000086474.3","lncRNA","9130204K15Rik"
"33774","ENSMUSG00000065283.3","snoRNA","Gm24454"
"33775","ENSMUSG00000083395.2","processed_pseudogene","Gm11203"
"33776","ENSMUSG00000082252.2","processed_pseudogene","Gm11204"
"33777","ENSMUSG00000035575.12","protein_coding","Utp6"
"33778","ENSMUSG00000017548.16","protein_coding","Suz12"
"33779","ENSMUSG00000017561.17","protein_coding","Crlf3"
"33780","ENSMUSG00000017550.15","protein_coding","Atad5"
"33781","ENSMUSG00000046909.10","protein_coding","Tefm"
"33782","ENSMUSG00000020709.16","protein_coding","Adap2"
"33783","ENSMUSG00000086507.2","lncRNA","Adap2os"
"33784","ENSMUSG00000020707.7","protein_coding","Rnf135"
"33785","ENSMUSG00000017686.18","protein_coding","Rhot1"
"33786","ENSMUSG00000017692.9","protein_coding","Rhbdl3"
"33787","ENSMUSG00000057181.16","protein_coding","5730455P16Rik"
"33788","ENSMUSG00000017421.19","protein_coding","Zfp207"
"33789","ENSMUSG00000017428.17","protein_coding","Psmd11"
"33790","ENSMUSG00000048895.14","protein_coding","Cdk5r1"
"33791","ENSMUSG00000035441.15","protein_coding","Myo1d"
"33792","ENSMUSG00000085078.2","lncRNA","C030013C21Rik"
"33793","ENSMUSG00000035413.9","protein_coding","Tmem98"
"33794","ENSMUSG00000081663.2","processed_pseudogene","Gm11207"
"33795","ENSMUSG00000086703.2","lncRNA","4930507D10Rik"
"33796","ENSMUSG00000053184.16","protein_coding","Spaca3"
"33797","ENSMUSG00000020704.14","protein_coding","Asic2"
"33798","ENSMUSG00000082027.2","processed_pseudogene","Gm11416"
"33799","ENSMUSG00000085130.2","lncRNA","Gm11417"
"33800","ENSMUSG00000086971.2","lncRNA","4930527B05Rik"
"33801","ENSMUSG00000080980.2","processed_pseudogene","1700071K01Rik"
"33802","ENSMUSG00000087534.2","lncRNA","Gm11418"
"33803","ENSMUSG00000020703.4","protein_coding","5530401A14Rik"
"33804","ENSMUSG00000109297.2","lncRNA","Gm31522"
"33805","ENSMUSG00000084996.2","lncRNA","Gm11419"
"33806","ENSMUSG00000092157.2","protein_coding","Gm17268"
"33807","ENSMUSG00000035385.6","protein_coding","Ccl2"
"33808","ENSMUSG00000035373.3","protein_coding","Ccl7"
"33809","ENSMUSG00000020676.3","protein_coding","Ccl11"
"33810","ENSMUSG00000035352.4","protein_coding","Ccl12"
"33811","ENSMUSG00000009185.3","protein_coding","Ccl8"
"33812","ENSMUSG00000020702.14","protein_coding","Ccl1"
"33813","ENSMUSG00000113710.2","lncRNA","Gm38577"
"33814","ENSMUSG00000020701.13","protein_coding","Tmem132e"
"33815","ENSMUSG00000119381.1","snRNA","U6"
"33816","ENSMUSG00000069796.4","lncRNA","Gm11426"
"33817","ENSMUSG00000020698.12","protein_coding","Cct6b"
"33818","ENSMUSG00000083203.2","processed_pseudogene","Gm11421"
"33819","ENSMUSG00000083371.2","processed_pseudogene","Gm11422"
"33820","ENSMUSG00000081828.2","processed_pseudogene","Gm11420"
"33821","ENSMUSG00000046010.8","protein_coding","Zfp830"
"33822","ENSMUSG00000085175.8","lncRNA","Gm11423"
"33823","ENSMUSG00000020697.17","protein_coding","Lig3"
"33824","ENSMUSG00000020696.19","protein_coding","Rffl"
"33825","ENSMUSG00000018841.18","protein_coding","Rad51d"
"33826","ENSMUSG00000018844.7","protein_coding","Fndc8"
"33827","ENSMUSG00000020692.15","protein_coding","Nle1"
"33828","ENSMUSG00000018845.15","protein_coding","Unc45b"
"33829","ENSMUSG00000086058.2","lncRNA","Unc45bos"
"33830","ENSMUSG00000086327.3","lncRNA","Slfn5os"
"33831","ENSMUSG00000054404.14","protein_coding","Slfn5"
"33832","ENSMUSG00000082726.2","processed_pseudogene","Gm11424"
"33833","ENSMUSG00000111857.2","lncRNA","1190001M18Rik"
"33834","ENSMUSG00000069793.13","protein_coding","Slfn9"
"33835","ENSMUSG00000119469.1","miRNA","mmu-mir-7679"
"33836","ENSMUSG00000035208.17","protein_coding","Slfn8"
"33837","ENSMUSG00000082419.4","processed_pseudogene","Gm11425"
"33838","ENSMUSG00000072621.14","transcribed_unprocessed_pseudogene","Slfn10-ps"
"33839","ENSMUSG00002075620.1","miRNA","ENSMUSG00002075620"
"33840","ENSMUSG00000110908.2","processed_pseudogene","Gm48434"
"33841","ENSMUSG00000072620.4","protein_coding","Slfn2"
"33842","ENSMUSG00000111713.2","lncRNA","Gm20234"
"33843","ENSMUSG00000111016.2","lncRNA","Gm48462"
"33844","ENSMUSG00000078763.3","protein_coding","Slfn1"
"33845","ENSMUSG00000111344.2","processed_pseudogene","Gm48467"
"33846","ENSMUSG00000111168.2","processed_pseudogene","Gm48468"
"33847","ENSMUSG00000111480.2","processed_pseudogene","Gm48469"
"33848","ENSMUSG00000110941.2","processed_pseudogene","Gm48477"
"33849","ENSMUSG00000111152.2","processed_pseudogene","Gm48490"
"33850","ENSMUSG00000000204.17","protein_coding","Slfn4"
"33851","ENSMUSG00000018986.11","protein_coding","Slfn3"
"33852","ENSMUSG00000087107.9","lncRNA","AI662270"
"33853","ENSMUSG00000083161.3","transcribed_unprocessed_pseudogene","Gm11427"
"33854","ENSMUSG00000119838.1","snRNA","U2"
"33855","ENSMUSG00000082101.4","protein_coding","Slfn14"
"33856","ENSMUSG00000093483.2","lncRNA","AA465934"
"33857","ENSMUSG00000065715.3","snoRNA","Snord7"
"33858","ENSMUSG00000018733.11","protein_coding","Pex12"
"33859","ENSMUSG00000035152.15","protein_coding","Ap2b1"
"33860","ENSMUSG00000077217.3","snoRNA","Gm23951"
"33861","ENSMUSG00000020684.15","protein_coding","Rasl10b"
"33862","ENSMUSG00000020686.13","protein_coding","Gas2l2"
"33863","ENSMUSG00000035085.6","protein_coding","1700020L24Rik"
"33864","ENSMUSG00000020682.18","protein_coding","Mmp28"
"33865","ENSMUSG00000020680.16","protein_coding","Taf15"
"33866","ENSMUSG00000018925.4","protein_coding","Heatr9"
"33867","ENSMUSG00000119339.1","snRNA","U6"
"33868","ENSMUSG00000035042.3","protein_coding","Ccl5"
"33869","ENSMUSG00000019122.9","protein_coding","Ccl9"
"33870","ENSMUSG00000051832.8","lncRNA","E230016K23Rik"
"33871","ENSMUSG00000018927.4","protein_coding","Ccl6"
"33872","ENSMUSG00000081906.4","processed_pseudogene","Rpl9-ps1"
"33873","ENSMUSG00000000982.6","protein_coding","Ccl3"
"33874","ENSMUSG00000018930.4","protein_coding","Ccl4"
"33875","ENSMUSG00000083664.2","unprocessed_pseudogene","Gm11433"
"33876","ENSMUSG00000083932.2","processed_pseudogene","Atp5k-ps3"
"33877","ENSMUSG00000081449.2","unprocessed_pseudogene","Gm11432"
"33878","ENSMUSG00000080927.2","unprocessed_pseudogene","Gm11430"
"33879","ENSMUSG00000083163.2","unprocessed_pseudogene","Gm11429"
"33880","ENSMUSG00000069792.6","protein_coding","Wfdc17"
"33881","ENSMUSG00000000983.14","protein_coding","Wfdc18"
"33882","ENSMUSG00000051748.3","protein_coding","Wfdc21"
"33883","ENSMUSG00000000976.14","protein_coding","Heatr6"
"33884","ENSMUSG00002075093.1","rRNA","5S_rRNA"
"33885","ENSMUSG00000081342.2","processed_pseudogene","Gm11434"
"33886","ENSMUSG00000085235.2","lncRNA","Gm12576"
"33887","ENSMUSG00002075327.1","misc_RNA","7SK"
"33888","ENSMUSG00000020679.12","protein_coding","Hnf1b"
"33889","ENSMUSG00000020677.8","protein_coding","Ddx52"
"33890","ENSMUSG00000034940.16","protein_coding","Synrg"
"33891","ENSMUSG00000018648.16","protein_coding","Dusp14"
"33892","ENSMUSG00000018651.15","protein_coding","Tada2a"
"33893","ENSMUSG00000020532.19","protein_coding","Acaca"
"33894","ENSMUSG00000051452.9","protein_coding","Gm11437"
"33895","ENSMUSG00000103122.2","TEC","Gm37391"
"33896","ENSMUSG00000018697.15","protein_coding","Aatf"
"33897","ENSMUSG00000018698.16","protein_coding","Lhx1"
"33898","ENSMUSG00000087211.8","lncRNA","Lhx1os"
"33899","ENSMUSG00000085044.2","lncRNA","1700109G15Rik"
"33900","ENSMUSG00000087407.2","lncRNA","Gm11431"
"33901","ENSMUSG00000018405.8","protein_coding","Mrm1"
"33902","ENSMUSG00000034449.8","protein_coding","Dhrs11"
"33903","ENSMUSG00000086799.2","lncRNA","4930502E09Rik"
"33904","ENSMUSG00000020530.15","protein_coding","Ggnbp2"
"33905","ENSMUSG00000045140.9","protein_coding","Pigw"
"33906","ENSMUSG00000020527.15","protein_coding","Myo19"
"33907","ENSMUSG00002075861.1","miRNA","ENSMUSG00002075861"
"33908","ENSMUSG00000020526.13","protein_coding","Znhit3"
"33909","ENSMUSG00000000805.19","protein_coding","Car4"
"33910","ENSMUSG00000000804.15","protein_coding","Usp32"
"33911","ENSMUSG00000082917.2","processed_pseudogene","Gm11440"
"33912","ENSMUSG00000083876.2","processed_pseudogene","Gm11439"
"33913","ENSMUSG00000082806.2","processed_pseudogene","Rpl13-ps1"
"33914","ENSMUSG00000119257.1","snRNA","U6"
"33915","ENSMUSG00000018479.13","protein_coding","1700125H20Rik"
"33916","ENSMUSG00000018481.10","protein_coding","Appbp2"
"33917","ENSMUSG00000080791.2","processed_pseudogene","Akirin1-ps"
"33918","ENSMUSG00000085628.5","lncRNA","Appbp2os"
"33919","ENSMUSG00002075649.1","misc_RNA","7SK"
"33920","ENSMUSG00000020525.18","protein_coding","Ppm1d"
"33921","ENSMUSG00000059439.16","protein_coding","Bcas3"
"33922","ENSMUSG00002076933.1","snRNA","U1"
"33923","ENSMUSG00000086199.8","lncRNA","Bcas3os1"
"33924","ENSMUSG00000093278.3","miRNA","Mir5110"
"33925","ENSMUSG00000085514.2","lncRNA","Bcas3os2"
"33926","ENSMUSG00002076069.1","rRNA","5S_rRNA"
"33927","ENSMUSG00000087013.8","lncRNA","2610027K06Rik"
"33928","ENSMUSG00000000093.7","protein_coding","Tbx2"
"33929","ENSMUSG00000069785.5","protein_coding","Gm11444"
"33930","ENSMUSG00000000094.13","protein_coding","Tbx4"
"33931","ENSMUSG00000081632.2","processed_pseudogene","Gm11443"
"33932","ENSMUSG00000034329.17","protein_coding","Brip1"
"33933","ENSMUSG00000080823.2","processed_pseudogene","Atp5l-ps2"
"33934","ENSMUSG00000085208.4","lncRNA","Brip1os"
"33935","ENSMUSG00000018068.14","protein_coding","Ints2"
"33936","ENSMUSG00000034297.15","protein_coding","Med13"
"33937","ENSMUSG00002074849.1","misc_RNA","Y_RNA"
"33938","ENSMUSG00002075568.1","rRNA","5S_rRNA"
"33939","ENSMUSG00000064526.3","snRNA","Gm26439"
"33940","ENSMUSG00000020521.8","protein_coding","Rnft1"
"33941","ENSMUSG00000020516.16","protein_coding","Rps6kb1"
"33942","ENSMUSG00000020513.16","protein_coding","Tubd1"
"33943","ENSMUSG00000018171.10","protein_coding","Vmp1"
"33944","ENSMUSG00000065455.3","miRNA","Mir21a"
"33945","ENSMUSG00000083992.2","processed_pseudogene","Gm11478"
"33946","ENSMUSG00000072582.10","protein_coding","Ptrh2"
"33947","ENSMUSG00000047126.18","protein_coding","Cltc"
"33948","ENSMUSG00000018425.19","protein_coding","Dhx40"
"33949","ENSMUSG00000018427.9","protein_coding","Ypel2"
"33950","ENSMUSG00000088816.3","scaRNA","Gm22387"
"33951","ENSMUSG00000061666.7","protein_coding","Gdpd1"
"33952","ENSMUSG00000085991.2","lncRNA","Gm11479"
"33953","ENSMUSG00000020495.14","protein_coding","Smg8"
"33954","ENSMUSG00000082507.2","processed_pseudogene","Gm9378"
"33955","ENSMUSG00000020493.9","protein_coding","Prr11"
"33956","ENSMUSG00000020492.12","protein_coding","Ska2"
"33957","ENSMUSG00000065589.3","miRNA","Mir301"
"33958","ENSMUSG00000085310.8","lncRNA","Gm11491"
"33959","ENSMUSG00000018548.16","protein_coding","Trim37"
"33960","ENSMUSG00000046442.5","protein_coding","Ppm1e"
"33961","ENSMUSG00000080976.2","processed_pseudogene","Gm11490"
"33962","ENSMUSG00000088001.3","snRNA","Gm22883"
"33963","ENSMUSG00000007646.14","protein_coding","Rad51c"
"33964","ENSMUSG00000010342.17","protein_coding","Tex14"
"33965","ENSMUSG00000119476.1","snRNA","U1"
"33966","ENSMUSG00000118815.1","snRNA","U1"
"33967","ENSMUSG00000119262.1","snoRNA","U3"
